id	previous_weight_lbs	current_weight_lbs	height_in	gender	score	single_pic_sample	photo1	photo2
32rfbn	252	157	68	TRUE	300	T	GCVWfPF_1.jpg	GCVWfPF_2.jpg
32qqzm	170	135	64	TRUE	519	T	maZufgx_1.jpg	maZufgx_2.jpg
32q862	195	175	68	TRUE	284	T	jXSnyNe_1.jpg	jXSnyNe_2.jpg
32mt2z	125	143	70	FALSE	168	T	RY2Kjc1_1.jpg	RY2Kjc1_2.jpg
33q8lt	130	117	64	TRUE	1647	T	uhc50x4_1.jpg	uhc50x4_2.jpg
33olrj	260	215	74	FALSE	106	T	dM6lOIn_1.jpg	dM6lOIn_2.jpg
33mqc3	240	175	73	FALSE	3677	T	S7DK9ss_1.jpg	S7DK9ss_2.jpg
33m278	230	160	72	FALSE	326	T	q3QqaZo_1.jpg	q3QqaZo_2.jpg
33jlcc	231	143	67	FALSE	221	T	qyzEvxQ_1.jpg	qyzEvxQ_2.jpg
33jfqw	198	163	66	FALSE	343	F	JlEbkYA.jpg	uO74fIq.jpg
33in8r	145	175	68	FALSE	42	T	phGbpaL_1.jpg	phGbpaL_2.jpg
33hg5w	154	120	68	TRUE	404	T	h6sytpY_1.jpg	h6sytpY_2.jpg
33h7j5	182	152	69	TRUE	162	F	i5EpLk9.jpg	WfyFKlI.jpg
33h38a	240	178	73	FALSE	93	F	iAvjCkr.jpg	YcdAKVS.jpg
33g2cp	122	153	71	FALSE	67	T	r8wjyXK_1.jpg	r8wjyXK_2.jpg
33cr9p	191	121	65	TRUE	357	T	Zxoa4Tm_1.jpg	Zxoa4Tm_2.jpg
3395gp	212	162	70	TRUE	341	T	MEGyvqq_1.jpg	MEGyvqq_2.jpg
34bcuq	128	119	62	TRUE	202	T	WWB5nEz_1.jpg	WWB5nEz_2.jpg
348ltw	210	180	72	FALSE	121	F	wjquFNZ.jpg	xIuElaQ.jpg
346tap	177	191	77	FALSE	72	F	EjUikdI.jpg	CLgAjKW.jpg
345kby	246	228	68	TRUE	371	T	pspAr8W_1.jpg	pspAr8W_2.jpg
3456ar	297	176	64	TRUE	757	T	H37ciUv_1.jpg	H37ciUv_2.jpg
343ucn	289	239	65	TRUE	2474	T	nlLe8Bb_1.jpg	nlLe8Bb_2.jpg
343h4u	230	175	69	TRUE	498	T	MBS3l3U_1.jpg	MBS3l3U_2.jpg
341qkb	113	133	64	TRUE	965	T	TEGz2vG_1.jpg	TEGz2vG_2.jpg
340ok1	214	144	68	TRUE	2660	T	yD6ZAWM_1.jpg	yD6ZAWM_2.jpg
33znh0	135	122	62	TRUE	199	T	MzOD8su_1.jpg	MzOD8su_2.jpg
33ynml	201	179	67	TRUE	156	T	OdA1bSv_1.jpg	OdA1bSv_2.jpg
33xwsd	210	199	71	FALSE	68	T	17UmpJO_1.jpg	17UmpJO_2.jpg
33xqw8	165	135	67	FALSE	208	T	rPEMcpR_1.jpg	rPEMcpR_2.jpg
33v4ih	230	190	76	FALSE	48	T	NbJstCr_1.jpg	NbJstCr_2.jpg
33tga1	293	199	64	TRUE	1976	T	glergRA_1.jpg	glergRA_2.jpg
33tfkx	283	248	67	TRUE	242	T	kGUgH0d_1.jpg	kGUgH0d_2.jpg
33rvfl	170	192	71	FALSE	119	T	qkZjZbj_1.jpg	qkZjZbj_2.jpg
33rsdl	230	155	72	FALSE	66	F	9Hne2ba.jpg	PAwuaMs.jpg
34vbvk	154	138	74	TRUE	363	T	3j3ninu_1.jpg	3j3ninu_2.jpg
34uzhh	158	136	67	TRUE	407	T	jWcvrdE_1.jpg	jWcvrdE_2.jpg
34qc0f	262	199	64	TRUE	425	T	cPOSMyu_1.jpg	cPOSMyu_2.jpg
34ldry	400	270	75	FALSE	140	T	GjKNxMh_1.jpg	GjKNxMh_2.jpg
34iq61	255	208	68	TRUE	677	T	T7t1fIA_1.jpg	T7t1fIA_2.jpg
34h5go	160	135	67	TRUE	617	T	ss4tTPI_1.jpg	ss4tTPI_2.jpg
34h16x	167	159	63	TRUE	85	T	7YsjAPD_1.jpg	7YsjAPD_2.jpg
34dfmh	135	160	70	FALSE	70	T	LiWJ91h_1.jpg	LiWJ91h_2.jpg
34c4cq	368	255	74	FALSE	220	T	Esm8475_1.jpg	Esm8475_2.jpg
35df97	284	237	68	FALSE	67	T	S7PPqMO_1.jpg	S7PPqMO_2.jpg
35bj6z	260	155	70	TRUE	406	T	KnFwver_1.jpg	KnFwver_2.jpg
356131	315	320	65	TRUE	381	T	RQjwJCq_1.jpg	RQjwJCq_2.jpg
354v5t	175	135	61	TRUE	276	T	ibPZ3Mz_1.jpg	ibPZ3Mz_2.jpg
354rxa	263	163	64	TRUE	342	T	PEhUqUp_1.jpg	PEhUqUp_2.jpg
354mmk	337	317	71	FALSE	37	T	wTCWS4t_1.jpg	wTCWS4t_2.jpg
34zk2h	330	261	75	TRUE	444	T	6XbAkIb_1.jpg	6XbAkIb_2.jpg
34xlow	220	160	71	FALSE	149	T	vaO20uP_1.jpg	vaO20uP_2.jpg
34weo8	173	149	71	TRUE	990	T	3hFI9Zz_1.jpg	3hFI9Zz_2.jpg
34vojm	225	200	71	FALSE	86	T	YrsRexm_1.jpg	YrsRexm_2.jpg
35zq4h	150	136	62	TRUE	71	T	wGdFfxI_1.jpg	wGdFfxI_2.jpg
35zl97	204	154	65	TRUE	341	T	tWQaYxT_1.jpg	tWQaYxT_2.jpg
35w711	245	165	70	FALSE	80	T	RPY5N0n_1.jpg	RPY5N0n_2.jpg
35vxti	277	189	66	TRUE	447	T	bJjoITc_1.jpg	bJjoITc_2.jpg
35v2z8	248	215	69	FALSE	100	T	ilnFQ3c_1.jpg	ilnFQ3c_2.jpg
35styu	224	205	67	TRUE	108	F	APi417S.jpg	k9gJtgS.jpg
35s2az	220	130	66	TRUE	779	F	HuHRysT.jpg	oz5X47F.jpg
35qiqw	236	200	67	TRUE	234	T	LBykIZk_1.jpg	LBykIZk_2.jpg
35qe5r	240	165	66	FALSE	99	T	UtS39av_1.jpg	UtS39av_2.jpg
35q5ks	240	150	67	TRUE	644	F	jGHwauF.jpg	nLdcXix.jpg
35q2m8	145	164	75	FALSE	67	T	WMU0ggz_1.jpg	WMU0ggz_2.jpg
35p9w6	152	179	72	FALSE	377	T	C9f5MQ7_1.jpg	C9f5MQ7_2.jpg
35p6lb	285	170	69	FALSE	195	T	N94dkoG_1.jpg	N94dkoG_2.jpg
35n6xx	283	213	72	FALSE	85	T	8XvcDfA_1.jpg	8XvcDfA_2.jpg
35n5le	137	119	64	TRUE	183	T	e2iDNEk_1.jpg	e2iDNEk_2.jpg
35n3hw	141	133	66	TRUE	186	T	janJ9nV_1.jpg	janJ9nV_2.jpg
35mbiq	219	167	69	TRUE	769	T	GHFHov7_1.jpg	GHFHov7_2.jpg
35m70g	200	150	67	FALSE	72	F	4RNDv6v.jpg	DykNy8v.jpg
35lyjn	189	158	68	FALSE	139	F	z7qAQnp.jpg	mx0IrfF.jpg
35kiws	289	215	67	TRUE	209	T	gDHzytl_1.jpg	gDHzytl_2.jpg
35k1ld	167	140	66	TRUE	199	T	7ZXlerd_1.jpg	7ZXlerd_2.jpg
35jzat	320	170	70	TRUE	3296	T	E2uSUbw_1.jpg	E2uSUbw_2.jpg
35jxaq	190	150	69	FALSE	112	T	KHtqWkl_1.jpg	KHtqWkl_2.jpg
35jmlq	263	188	72	FALSE	125	T	W95ERiv_1.jpg	W95ERiv_2.jpg
35j9qj	218	154	68	FALSE	100	T	lYtGIJg_1.jpg	lYtGIJg_2.jpg
35h0au	240	175	75	FALSE	104	T	Aj63M33_1.jpg	Aj63M33_2.jpg
36jtf7	230	145	71	FALSE	45	T	UuVHe0L_1.jpg	UuVHe0L_2.jpg
36hz1g	204	174	74	FALSE	141	T	xUUph6q_1.jpg	xUUph6q_2.jpg
36hji7	198	184	65	TRUE	144	T	3q5SApi_1.jpg	3q5SApi_2.jpg
36f742	234	170	62	TRUE	2953	T	egZHq62_1.jpg	egZHq62_2.jpg
36ds48	110	123	68	FALSE	81	F	4e6QVbv.jpg	SE64UBw.jpg
36aiem	174	160	70	FALSE	39	F	idZ4Szu.jpg	jkrFPyK.jpg
369t79	225	182	66	FALSE	123	T	vJlC0lG_1.jpg	vJlC0lG_2.jpg
362831	332	218	71	FALSE	324	T	LuXmbMO_1.jpg	LuXmbMO_2.jpg
3621xb	214	200	74	FALSE	66	F	J5vXYoJ.jpg	JwfjxTz.jpg
374q1u	185	165	70	FALSE	136	F	LXqF3Pf.jpg	Tje4nwF.jpg
373hz1	235	172	64	TRUE	220	T	4ux569d_1.jpg	4ux569d_2.jpg
372ksx	140	120	67	TRUE	208	T	LAfR814_1.jpg	LAfR814_2.jpg
37226d	220	195	59	TRUE	119	T	nYuWwDA_1.jpg	nYuWwDA_2.jpg
371ipz	132	158	66	TRUE	261	T	QeGkIiM_1.jpg	QeGkIiM_2.jpg
36wcxj	175	155	70	FALSE	74	F	qTrLf9K.jpg	CGW2haM.jpg
36uf1o	169	163	62	TRUE	0	T	z8WBVks_1.jpg	z8WBVks_2.jpg
36q5po	230	205	75	FALSE	110	T	BsNkEYZ_1.jpg	BsNkEYZ_2.jpg
36phh0	260	175	68	TRUE	165	F	foglyPR.jpg	VFd0FAm.jpg
36my0l	210	155	70	FALSE	302	T	38KmbWC_1.jpg	38KmbWC_2.jpg
36m5l5	330	202	63	TRUE	780	T	E6hJjnd_1.jpg	E6hJjnd_2.jpg
37rj40	307	227	78	FALSE	146	F	Svtdgau.jpg	7964Sqa.jpg
37rhyr	202	158	65	TRUE	178	T	xsbiAwJ_1.jpg	xsbiAwJ_2.jpg
37r29y	243	199	69	FALSE	50	T	VC0tQMj_1.jpg	VC0tQMj_2.jpg
37ludx	170	136	64	TRUE	111	T	kfBKma9_1.jpg	kfBKma9_2.jpg
37kbsq	250	205	67	TRUE	207	T	9fFxzqr_1.jpg	9fFxzqr_2.jpg
37jgmj	265	175	70	FALSE	628	T	zDfU5aT_1.jpg	zDfU5aT_2.jpg
37gzzc	202	150	63	TRUE	1236	T	P5Grbpt_1.jpg	P5Grbpt_2.jpg
37gfiw	380	311	69	FALSE	645	T	66U94GC_1.jpg	66U94GC_2.jpg
378gji	243	160	70	FALSE	511	T	JVnjiRX_1.jpg	JVnjiRX_2.jpg
38fhof	140	155	67	FALSE	25	F	YzUXGIKm.jpg	4U3zLckm.jpg
38e0ya	283	241	67	TRUE	701	T	lpOPUNn_1.jpg	lpOPUNn_2.jpg
38dte6	191	158	70	FALSE	87	T	wvKZloJ_1.jpg	wvKZloJ_2.jpg
38admz	189	162	65	TRUE	135	T	BrjXHpm_1.jpg	BrjXHpm_2.jpg
389l1a	170	128	61	TRUE	1795	T	0eDEy1w_1.jpg	0eDEy1w_2.jpg
388urb	210	193	70	TRUE	161	T	kAUWYJe_1.jpg	kAUWYJe_2.jpg
3818hf	300	185	68	TRUE	1631	F	98uv3Z0.jpg	ciaRJ4M.jpg
380t3t	220	195	74	FALSE	91	T	EtaK71h_1.jpg	EtaK71h_2.jpg
37z4hy	156	153	72	TRUE	1081	T	xusaUMD_1.jpg	xusaUMD_2.jpg
37w4vf	234	193	66	TRUE	234	T	3PbxtKs_1.jpg	3PbxtKs_2.jpg
37uag3	141	156	71	FALSE	1189	T	Ls92Xt6_1.jpg	Ls92Xt6_2.jpg
391nub	285	215	76	FALSE	113	T	s1by15u_1.jpg	s1by15u_2.jpg
3911qk	310	250	75	FALSE	204	T	DeYcu8p_1.jpg	DeYcu8p_2.jpg
38ypoj	167	142	66	TRUE	450	F	hmFCfan.jpg	PmKSFSP.jpg
38y9kn	260	176	65	FALSE	102	T	F4wKTV4_1.jpg	F4wKTV4_2.jpg
38xqtc	202	164	61	TRUE	117	T	xNdmPa6_1.jpg	xNdmPa6_2.jpg
38xfsj	264	201	78	FALSE	114	F	6EyK8fX.jpg	hEG4fzC.jpg
38vpyv	216	156	59	TRUE	686	T	udbDT6L_1.jpg	udbDT6L_2.jpg
38tp51	327	296	68	FALSE	75	T	vp355g3_1.jpg	vp355g3_2.jpg
38rfpk	190	159	66	TRUE	248	T	JD9hy3n_1.jpg	JD9hy3n_2.jpg
38q4qx	270	205	69	TRUE	203	F	hfF2RWt.jpg	MD6Hp8r.jpg
38o4j1	306	248	75	FALSE	148	T	upUBBc2_1.jpg	upUBBc2_2.jpg
38mzxl	255	235	72	FALSE	77	T	zgwHImB_1.jpg	zgwHImB_2.jpg
38mckw	241	198	72	FALSE	60	T	MoEDjxZ_1.jpg	MoEDjxZ_2.jpg
38lom1	275	187	63	TRUE	279	T	wOxIfzo_1.jpg	wOxIfzo_2.jpg
38jilh	220	189	69	FALSE	52	F	LM3WYy2.jpg	T6okYNB.jpg
38j5sm	300	285	73	FALSE	58	F	lBgiDoj.jpg	K0QoMra.jpg
39r3a4	218	161	66	FALSE	150	F	EzhIrnZ.jpg	3rk5w6m.jpg
39qx1k	295	214	66	FALSE	47	T	XR9WuHo_1.jpg	XR9WuHo_2.jpg
39pj64	265	185	72	FALSE	181	T	BNtApK6_1.jpg	BNtApK6_2.jpg
39ol1z	236	158	68	FALSE	60	T	VxoeWfK_1.jpg	VxoeWfK_2.jpg
39oix9	215	184	70	FALSE	71	T	QO8UwHZ_1.jpg	QO8UwHZ_2.jpg
39o4dx	187	195	72	FALSE	99	T	ZlS7wI6_1.jpg	ZlS7wI6_2.jpg
39nov3	158	139	61	TRUE	166	T	CY03Qrk_1.jpg	CY03Qrk_2.jpg
39ngpl	235	165	72	FALSE	681	T	rbS8BYa_1.jpg	rbS8BYa_2.jpg
39m3ez	251	177	69	FALSE	85	T	pbfTPzV_1.jpg	pbfTPzV_2.jpg
39lj1l	190	158	70	FALSE	83	T	RFkzYmh_1.jpg	RFkzYmh_2.jpg
39ke08	210	194	71	TRUE	89	T	1kbLIwh_1.jpg	1kbLIwh_2.jpg
39j5c2	128	146	70	FALSE	38	F	i54wBif.jpg	3dVieaO.jpg
39ihsx	193	184	67	TRUE	121	T	i6bxAWc_1.jpg	i6bxAWc_2.jpg
39hf2z	250	202	67	TRUE	118	T	ms6W1YA_1.jpg	ms6W1YA_2.jpg
39coct	188	173	67	FALSE	63	T	mE1GVyF_1.jpg	mE1GVyF_2.jpg
39cctv	154	131	65	TRUE	80	T	AxRCcuZ_1.jpg	AxRCcuZ_2.jpg
39bqf9	205	180	71	FALSE	127	T	HhrSnAr_1.jpg	HhrSnAr_2.jpg
39b8qb	280	165	71	FALSE	214	T	8fIMOri_1.jpg	8fIMOri_2.jpg
39a446	278	196	66	TRUE	137	T	7RQ7sDA_1.jpg	7RQ7sDA_2.jpg
39965c	165	153	69	FALSE	88	T	CbbiAta_1.jpg	CbbiAta_2.jpg
397gly	215	178	72	FALSE	274	T	gEOJefo_1.jpg	gEOJefo_2.jpg
3abi1z	203	170	70	FALSE	76	T	hoT0tWA_1.jpg	hoT0tWA_2.jpg
3a8l70	314	219	69	FALSE	223	T	16NTW8Y_1.jpg	16NTW8Y_2.jpg
3a8cm9	230	193	62	TRUE	108	T	FxM87hn_1.jpg	FxM87hn_2.jpg
3a6lkf	275	228	67	TRUE	173	T	mA4cP17_1.jpg	mA4cP17_2.jpg
3a62su	292	252	64	TRUE	380	T	syvdQoe_1.jpg	syvdQoe_2.jpg
3a4baq	200	176	68	TRUE	287	T	smnI73a_1.jpg	smnI73a_2.jpg
3a3bqr	277	215	72	FALSE	59	T	stxpZts_1.jpg	stxpZts_2.jpg
3a2xes	230	150	70	FALSE	144	F	hnx6IQW.jpg	n4Mo8lJ.jpg
3a1ll1	185	174	72	FALSE	52	T	BqjjLSz_1.jpg	BqjjLSz_2.jpg
39wug5	231	174	67	FALSE	98	T	AaavYBW_1.jpg	AaavYBW_2.jpg
39t490	217	169	70	FALSE	97	T	J1wy5AC_1.jpg	J1wy5AC_2.jpg
39sivp	230	208	75	FALSE	61	T	sRfoWE9_1.jpg	sRfoWE9_2.jpg
39rhhq	193	186	71	FALSE	86	T	SQW3f2D_1.jpg	SQW3f2D_2.jpg
3aunkm	215	185	70	FALSE	77	T	2J5zgXD_1.jpg	2J5zgXD_2.jpg
3auf4e	194	177	72	FALSE	58	T	dVrFjpz_1.jpg	dVrFjpz_2.jpg
3aswlp	310	230	73	FALSE	135	T	2YzF0SO_1.jpg	2YzF0SO_2.jpg
3apo9y	179	157	64	TRUE	322	T	eGAIS0V_1.jpg	eGAIS0V_2.jpg
3aogln	300	218	72	FALSE	146	T	0YasAw7_1.jpg	0YasAw7_2.jpg
3aog8s	240	175	75	FALSE	77	T	2Z86hJh_1.jpg	2Z86hJh_2.jpg
3anesh	145	130	60	TRUE	4148	T	NzAqKK5_1.jpg	NzAqKK5_2.jpg
3an2uy	138	168	69	FALSE	60	T	8dNyxKt_1.jpg	8dNyxKt_2.jpg
3amlki	240	210	72	FALSE	188	T	3LMP2Ap_1.jpg	3LMP2Ap_2.jpg
3ajr41	375	252	75	FALSE	76	T	dsa2Ypk_1.jpg	dsa2Ypk_2.jpg
3ajg9q	180	145	71	FALSE	52	T	nBl7CD8_1.jpg	nBl7CD8_2.jpg
3aj9nm	350	255	66	TRUE	2183	T	fVxoWDC_1.jpg	fVxoWDC_2.jpg
3ag9mw	225	175	70	TRUE	517	T	ve2uOkM_1.jpg	ve2uOkM_2.jpg
3ag6lu	160	142	62	FALSE	65	T	KEi1hbZ_1.jpg	KEi1hbZ_2.jpg
3ads3n	211	204	74	FALSE	29	T	VwZlDgc_1.jpg	VwZlDgc_2.jpg
3bf4kl	210	132	68	TRUE	1273	T	aAjk3XG_1.jpg	aAjk3XG_2.jpg
3bf1ky	165	144	64	TRUE	137	T	bCXxeKd_1.jpg	bCXxeKd_2.jpg
3bc5rl	232	174	66	TRUE	1062	T	qIyLxx4_1.jpg	qIyLxx4_2.jpg
3bc0vs	143	116	63	TRUE	842	T	RlAxwfv_1.jpg	RlAxwfv_2.jpg
3b8btj	233	190	74	FALSE	65	F	PQG8FBh.jpg	cvEmRWZ.jpg
3b7rkh	210	149	68	TRUE	1416	T	msX1hs8_1.jpg	msX1hs8_2.jpg
3b477e	380	299	69	FALSE	423	T	Umkgv01_1.jpg	Umkgv01_2.jpg
3b2p6l	190	190	64	TRUE	1522	T	Ei2gzsm_1.jpg	Ei2gzsm_2.jpg
3aw7zg	130	156	68	FALSE	121	T	lwkc8ZG_1.jpg	lwkc8ZG_2.jpg
3c0oi4	155	120	62	TRUE	291	T	07tu6d7_1.jpg	07tu6d7_2.jpg
3bxz0b	165	145	62	TRUE	266	T	dJIAMY6_1.jpg	dJIAMY6_2.jpg
3bwwqa	135	125	62	TRUE	60	T	RucG59S_1.jpg	RucG59S_2.jpg
3bwka7	150	125	67	TRUE	26	F	cWBMYC1.jpg	46Zk0v6.jpg
3bwfin	230	193	69	FALSE	84	T	v9wcMEc_1.jpg	v9wcMEc_2.jpg
3bwa5o	243	192	69	FALSE	56	T	0KlQgIT_1.jpg	0KlQgIT_2.jpg
3bvz5c	200	105	63	TRUE	183	T	NuPOERH_1.jpg	NuPOERH_2.jpg
3bve01	191	143	66	TRUE	489	T	Udhxjhk_1.jpg	Udhxjhk_2.jpg
3brujj	160	150	70	FALSE	116	T	RZBGTSK_1.jpg	RZBGTSK_2.jpg
3brg8b	134	121	60	TRUE	334	T	3OV0RzW_1.jpg	3OV0RzW_2.jpg
3br3ti	153	138	68	FALSE	47	T	RpxvgRG_1.jpg	RpxvgRG_2.jpg
3bo83l	315	225	72	FALSE	226	T	gGwWA80_1.jpg	gGwWA80_2.jpg
3bn4pb	190	125	63	TRUE	3540	T	mFjRr4z_1.jpg	mFjRr4z_2.jpg
3bmix8	220	180	71	FALSE	159	T	JXs98Sy_1.jpg	JXs98Sy_2.jpg
3bllxn	185	170	71	FALSE	115	T	9u5Sp6X_1.jpg	9u5Sp6X_2.jpg
3bkbcj	252	220	70	FALSE	83	T	EcnWiIB_1.jpg	EcnWiIB_2.jpg
3bjgt1	160	142	67	FALSE	213	T	GagAL8d_1.jpg	GagAL8d_2.jpg
3bgm35	220	185	68	TRUE	104	T	ed92TE1_1.jpg	ed92TE1_2.jpg
3clat1	163	145	66	TRUE	258	T	cbFkTBo_1.jpg	cbFkTBo_2.jpg
3cjujy	300	208	75	FALSE	1215	T	6YEeVtF_1.jpg	6YEeVtF_2.jpg
3cjqrg	295	225	72	FALSE	130	T	tiqXOs4_1.jpg	tiqXOs4_2.jpg
3cin62	170	125	61	TRUE	345	T	dJ3ic6o_1.jpg	dJ3ic6o_2.jpg
3cieu8	300	251	77	FALSE	54	T	S5lwDyU_1.jpg	S5lwDyU_2.jpg
3ch9f3	220	181	62	TRUE	95	T	4P5867Z_1.jpg	4P5867Z_2.jpg
3cgz82	212	197	63	TRUE	305	T	MHZ5rdE_1.jpg	MHZ5rdE_2.jpg
3cfl9m	235	150	66	TRUE	1763	T	ZZQwhNn_1.jpg	ZZQwhNn_2.jpg
3ce4ve	130	145	73	FALSE	41	T	LiQjxDP_1.jpg	LiQjxDP_2.jpg
3cdytx	178	148	63	TRUE	251	T	fPr97Fd_1.jpg	fPr97Fd_2.jpg
3ccur9	333	253	72	FALSE	220	T	Gb5EIMI_1.jpg	Gb5EIMI_2.jpg
3c9tia	299	221	67	TRUE	145	T	VsmuJY1_1.jpg	VsmuJY1_2.jpg
3c9ifc	220	195	72	FALSE	77	T	BbYTmtO_1.jpg	BbYTmtO_2.jpg
3c3qyq	225	174	67	FALSE	51	T	T2bBJfz_1.jpg	T2bBJfz_2.jpg
3c36zg	145	185	69	FALSE	86	T	6qtf2GF_1.jpg	6qtf2GF_2.jpg
3d4mnb	177	146	62	TRUE	383	T	8BdAgSt_1.jpg	8BdAgSt_2.jpg
3d3k2r	190	155	70	FALSE	66	T	gCe8ov4_1.jpg	gCe8ov4_2.jpg
3d3iv5	254	181	74	FALSE	58	T	5XSWVb1_1.jpg	5XSWVb1_2.jpg
3d30ow	194	171	64	TRUE	387	T	9mo2WEU_1.jpg	9mo2WEU_2.jpg
3d29ee	303	255	72	FALSE	45	T	D80sv4s_1.jpg	D80sv4s_2.jpg
3d0u58	153	127	66	TRUE	2141	T	bueNsdU_1.jpg	bueNsdU_2.jpg
3cy0gq	216	183	66	TRUE	163	T	NaVLGUF_1.jpg	NaVLGUF_2.jpg
3cxytw	253	208	74	FALSE	2342	T	eHjoGwX_1.jpg	eHjoGwX_2.jpg
3cv53k	230	181	65	TRUE	188	F	x4dRP4t.jpg	9oaI48f.jpg
3ctw9u	299	221	67	TRUE	180	T	vqdSUaY_1.jpg	vqdSUaY_2.jpg
3cr7ax	275	215	73	FALSE	63	F	hIXfKNj.jpg	SvbGnnk.jpg
3cqvro	155	100	62	TRUE	289	T	KI9M4QC_1.jpg	KI9M4QC_2.jpg
3conbm	220	190	68	FALSE	75	T	QUAgTqh_1.jpg	QUAgTqh_2.jpg
3drgrl	317	202	70	TRUE	213	T	Y2O0kiQ_1.jpg	Y2O0kiQ_2.jpg
3dqc4r	194	143	67	TRUE	316	T	ep2vH0V_1.jpg	ep2vH0V_2.jpg
3dpo5x	231	211	71	FALSE	67	T	XCiScTG_1.jpg	XCiScTG_2.jpg
3do2uc	205	173	69	FALSE	258	T	AfEmc1n_1.jpg	AfEmc1n_2.jpg
3dnn4l	310	204	68	FALSE	126	T	ktQGYSN_1.jpg	ktQGYSN_2.jpg
3dnjt9	284	224	71	FALSE	93	T	PkXVhZc_1.jpg	PkXVhZc_2.jpg
3dk4ib	206	180	63	TRUE	44	T	PrDY6CR_1.jpg	PrDY6CR_2.jpg
3dk1gp	175	147	67	TRUE	493	T	z3qbXhG_1.jpg	z3qbXhG_2.jpg
3djepz	200	149	63	TRUE	228	T	VvTFdNc_1.jpg	VvTFdNc_2.jpg
3di3vs	245	180	73	FALSE	158	F	iM5VymT.jpg	ndz172j.jpg
3dhm3v	288	232	70	TRUE	588	T	KI3R0VJ_1.jpg	KI3R0VJ_2.jpg
3dgyb0	215	175	67	FALSE	78	T	IlCSQ0S_1.jpg	IlCSQ0S_2.jpg
3dgnll	140	183	73	FALSE	66	F	4T2lRpZ.jpg	EHbM8cz.jpg
3df503	152	177	71	FALSE	80	T	UPTP5eh_1.jpg	UPTP5eh_2.jpg
3dew5j	352	197	68	TRUE	219	T	cKXEwTu_1.jpg	cKXEwTu_2.jpg
3dbter	173	146	71	TRUE	65	T	TAYloZj_1.jpg	TAYloZj_2.jpg
3dbfje	199	146	63	TRUE	2465	T	Jk3f9Il_1.jpg	Jk3f9Il_2.jpg
3dab1a	289	198	67	TRUE	258	T	kDsOvko_1.jpg	kDsOvko_2.jpg
3d99b3	230	184	65	TRUE	213	T	VaWiXJW_1.jpg	VaWiXJW_2.jpg
3ea5l3	185	150	72	FALSE	24	T	6hLimOe_1.jpg	6hLimOe_2.jpg
3e8pz3	271	209	77	FALSE	98	T	sYZPKvW_1.jpg	sYZPKvW_2.jpg
3e8mqh	189	171	74	FALSE	52	T	W6ppEoO_1.jpg	W6ppEoO_2.jpg
3e8m0b	218	218	78	FALSE	100	T	XQLJOen_1.jpg	XQLJOen_2.jpg
3e80bz	330	246	76	TRUE	4121	T	kzPSjaS_1.jpg	kzPSjaS_2.jpg
3e7li0	240	225	76	FALSE	51	T	hIKOTiW_1.jpg	hIKOTiW_2.jpg
3e55n1	367	232	72	FALSE	202	T	XMeM6Un_1.jpg	XMeM6Un_2.jpg
3e4tr3	290	190	66	TRUE	1345	T	vUUUMxf_1.jpg	vUUUMxf_2.jpg
3e47sy	182	172	60	TRUE	279	T	3i9trtU_1.jpg	3i9trtU_2.jpg
3e2wv3	250	170	69	TRUE	338	F	TpcxD5Q.jpg	lvgWpjr.jpg
3e13s1	311	264	70	FALSE	59	T	QR2oUtz_1.jpg	QR2oUtz_2.jpg
3dyoqw	157	134	62	TRUE	264	T	JV78Cnr_1.jpg	JV78Cnr_2.jpg
3dv96w	215	195	73	FALSE	235	T	rRjKSG5_1.jpg	rRjKSG5_2.jpg
3dug09	250	176	66	TRUE	3400	F	WD9UEUS.jpg	A5dp8EK.jpg
3dtyb9	265	215	73	FALSE	160	T	SyM8BKz_1.jpg	SyM8BKz_2.jpg
3dsesb	139	151	70	FALSE	79	T	tSAWrde_1.jpg	tSAWrde_2.jpg
3exul9	307	265	69	TRUE	101	T	JerXS9y_1.jpg	JerXS9y_2.jpg
3exukm	275	228	67	TRUE	201	T	IwQAImn_1.jpg	IwQAImn_2.jpg
3ewok5	284	182	73	FALSE	182	T	OwYdN37_1.jpg	OwYdN37_2.jpg
3ev8xe	290	185	67	FALSE	52	F	r10c2d8.jpg	MgDTBZy.jpg
3eusrz	210	134	62	TRUE	1142	F	z5ML85x.jpg	jSovd5v.jpg
3eta9h	230	218	63	TRUE	216	T	iS7oUl9_1.jpg	iS7oUl9_2.jpg
3eswfw	260	171	65	FALSE	211	T	hNVwhFF_1.jpg	hNVwhFF_2.jpg
3ertrx	285	210	69	FALSE	97	T	XoKujaO_1.jpg	XoKujaO_2.jpg
3er38x	270	203	76	FALSE	65	T	c5WeAQv_1.jpg	c5WeAQv_2.jpg
3epb79	250	215	66	TRUE	114	T	oBmQevY_1.jpg	oBmQevY_2.jpg
3enxtw	225	170	68	FALSE	127	F	29m257Y.jpg	4SJtpg5.jpg
3em3up	138	127	60	TRUE	406	T	eUA38Xi_1.jpg	eUA38Xi_2.jpg
3elo7k	237	215	66	TRUE	261	F	t3ceGJR.jpg	6X6hKZP.jpg
3el7xc	204	176	78	FALSE	93	T	sHwFR8I_1.jpg	sHwFR8I_2.jpg
3eiza2	260	180	70	FALSE	40	T	wZ3Rrd9_1.jpg	wZ3Rrd9_2.jpg
3eh2xg	231	204	72	FALSE	80	T	ErRr5WZ_1.jpg	ErRr5WZ_2.jpg
